ChemicalID,ChemicalName,drug_index
C034080,CDOP protocol,2019
C102660,CDP 840,2020
C574493,CDRI-97-78,2021
C092702,CEA protocol,2022
C031161,cecropin A,2023
C414666,cedrelone,2024
D002433,Cefaclor,2025
D002434,Cefadroxil,2026
D002435,Cefamandole,2027
C012810,cefamandole nafate,2028
D002437,Cefazolin,2029
C035978,cefbuperazone,2030
D000077525,Cefdinir,2031
C057710,cefditoren pivoxil,2032
D000077723,Cefepime,2033
D020682,Cefixime,2034
D015281,Cefmenoxime,2035
D015311,Cefmetazole,2036
C033356,cefodizime,2037
D002438,Cefoperazone,2038
C079769,cefoselis,2039
D002439,Cefotaxime,2040
D015313,Cefotetan,2041
D015310,Cefotiam,2042
D002440,Cefoxitin,2043
D000097572,Cefpirome,2044
D000097623,Cefpodoxime,2045
D000097627,Cefpodoxime Proxetil,2046
C083924,CEF regimen,2047
D002442,Ceftazidime,2048
D000077722,Ceftibuten,2049
D015296,Ceftizoxime,2050
C443755,ceftobiprole,2051
C081654,CEFT protocol,2052
D002443,Ceftriaxone,2053
D002444,Cefuroxime,2054
C040738,cefuroxime axetil,2055
C050414,celastrol,2056
D000068579,Celecoxib,2057
D017272,Celiprolol,2058
C499879,celivarone,2059
C480340,cell differentiation agent II,2060
C532683,Cellfood,2061
C000611863,cemtirestat,2062
C039923,centbutindole,2063
C526146,Centella asiatica extract,2064
C531023,centipedic acid,2065
D000697,Central Nervous System Stimulants,2066
C051594,CEOP protocol 1,2067
C567989,CEP 33779,2068
D002506,Cephalexin,2069
D002509,Cephaloridine,2070
D002511,Cephalosporins,2071
D002512,Cephalothin,2072
D002514,Cephapirin,2073
C006947,cepharanthine,2074
D002515,Cephradine,2075
C505030,CE protocol II,2076
C006952,cerebrolysin,2077
C586847,ceritinib,2078
C086276,cerivastatin,2079
C403769,certoparin,2080
D002569,Cerulenin,2081
D002108,Ceruletide,2082
C038931,cetamolol,2083
C520092,cetilistat,2084
D017332,Cetirizine,2085
C000665,cetraxate,2086
D000077286,Cetrimonium,2087
C062876,cetrorelix,2088
C072336,"cetylpyridinium chloride, zinc acetate drug combination",2089
C059240,cevimeline,2090
C478920,CF101,2091
C119032,CFM 1,2092
C119033,CFM 2,2093
C035346,CFP protocol,2094
C095424,CF regimen,2095
C515676,CGC 11093,2096
C049763,CGP 20712A,2097
C066430,CGP 35348,2098
C087223,CGP 48369,2099
C085075,CGP 55845A,2100
C049819,CGS 10746B,2101
C089987,CGS 26303,2102
C113055,CGS 31447,2103
C404931,CGS 34043,2104
C404932,CGS 35066,2105
C511403,CGS 35601,2106
C561306,CH 5166623,2107
C550211,chalcomoracin,2108
D002599,Chalcone,2109
D047188,Chalcones,2110
D002606,Charcoal,2111
C076178,chebulagic acid,2112
C016299,chelerythrine,2113
C062047,chelidonine,2114
D002635,Chenodeoxycholic Acid,2115
C000592349,chicanine,2116
C515629,chiglitazar,2117
C473711,Chir 99021,2118
D048271,Chitosan,2119
C050705,CHIVPP protocol,2120
D002697,Chloral Hydrate,2121
D002698,Chloralose,2122
D002699,Chlorambucil,2123
D002700,Chloramines,2124
D002701,Chloramphenicol,2125
C030578,chloramphenicol palmitate,2126
C026016,chloramphenicol succinate,2127
C084597,chlorcyclizine,2128
C013434,chlordesmethyldiazepam,2129
D002707,Chlordiazepoxide,2130
C034153,"chlordiazepoxide, clidinium drug combination",2131
D002709,Chlorfenvinphos,2132
D002710,Chlorhexidine,2133
C010882,chlorhexidine gluconate,2134
C008129,"chlorhexidine gluconate, lidocaine drug combination",2135
C048279,chlorhexidine phosphanilate,2136
D002712,Chlorides,2137
C025109,chlorine dioxide,2138
D002714,Chlorisondamine,2139
D002715,Chlormadinone Acetate,2140
D002719,Chlormethiazole,2141
D002720,Chlormezanone,2142
C006972,chloroacetic acid,2143
C097983,chlorobromofosfamide,2144
D020111,Chlorodiphenyl (54% Chlorine),2145
D002725,Chloroform,2146
D002726,Chlorogenic Acid,2147
D002734,Chlorophyll,2148
C007020,chlorophyllin,2149
C004616,chloroprocaine,2150
D002738,Chloroquine,2151
C023676,chloroquine diphosphate,2152
D002740,Chlorothiazide,2153
D002741,Chlorotrianisene,2154
C543063,chloroxoquinoline,2155
C007028,chlorozotocin,2156
D002744,Chlorpheniramine,2157
C100100,chlorphenoxamine,2158
C007030,chlorproguanil,2159
D002746,Chlorpromazine,2160
D002747,Chlorpropamide,2161
D002749,Chlorprothixene,2162
D004390,Chlorpyrifos,2163
D002750,Chlorquinaldol,2164
D002751,Chlortetracycline,2165
D002752,Chlorthalidone,2166
D002753,Chlorzoxazone,2167
C459539,ChlVPP-EVA regimen,2168
C035405,ChlVPP protocol,2169
C071945,CHOEP protocol,2170
C561233,"cholan-2,3,24-tryl-2,3,24-trisulfate",2171
D002762,Cholecalciferol,2172
C414990,cholera vaccine CVD 103-HgR,2173
C013440,cholesteryl succinate,2174
D019826,Cholic Acid,2175
D002794,Choline,2176
D018680,Cholinergic Antagonists,2177
D002800,Cholinesterase Inhibitors,2178
D002801,Cholinesterase Reactivators,2179
C555710,chong-myung-tang,2180
C034856,CHOP-B protocol,2181
C034587,CHOP protocol,2182
D002839,Chromans,2183
C022990,chromic chloride,2184
D002857,Chromium,2185
C555349,chromium dinicocysteinate,2186
C512471,chromium (D-Phenylalanine)3,2187
C074702,chromium hexavalent ion,2188
C499843,chromium histidinate,2189
C036937,chromium protoporphyrin IX,2190
C079689,chromium tripicolinate,2191
D014128,Chromomycin A3,2192
D002866,Chromonar,2193
C017133,chromous chloride,2194
C043561,chrysin,2195
C101574,chuangxiong extract,2196
C534193,chuanxiong rhizome preparation,2197
C012842,Cibacron Blue F 3GA,2198
C043867,cicaprost,2199
C004566,cicarperone,2200
C038068,cicletanine,2201
D000077768,Ciclopirox,2202
C053708,cicloprolol,2203
C018873,cicloxilic acid,2204
D000077404,Cidofovir,2205
C032151,cifenline,2206
C039671,ciglitazone,2207
C000628468,ciji-hua'ai-baosheng,2208
D015377,Cilastatin,2209
D000077728,"Cilastatin, Imipenem Drug Combination",2210
D017315,Cilazapril,2211
C422910,Cilengitide,2212
C065927,cilnidipine,2213
C433247,Cilomilast,2214
D000077407,Cilostazol,2215
C071542,cimadronate,2216
D002927,Cimetidine,2217
D000069449,Cinacalcet,2218
D002928,Cinanserin,2219
C045316,cinitapride,2220
C481268,cinnabarin,2221
C000483,cinnabarinic acid,2222
C012843,cinnamaldehyde,2223
D002934,Cinnamates,2224
C029010,cinnamic acid,2225
D002936,Cinnarizine,2226
C002471,cinobufagin,2227
D002937,Cinoxacin,2228
C019304,ciprofibrate,2229
D002939,Ciprofloxacin,2230
C057618,cirsilineol,2231
C503589,"cis-9, trans-11-conjugated linoleic acid",2232
D020117,Cisapride,2233
C101584,cisatracurium,2234
D002945,Cisplatin,2235
D015283,Citalopram,2236
C028959,citrated nalidixic acid,2237
D019343,Citric Acid,2238
C108217,citronellal,2239
C007078,citronellol,2240
C040879,citronellyl acetate,2241
D002956,Citrulline,2242
C568079,CK 2018448,2243
C487952,CKD732,2244
D017338,Cladribine,2245
C000597478,claramine,2246
D017291,Clarithromycin,2247
C046249,clavulones,2248
C109641,clazosentan,2249
D002974,Clemastine,2250
D002976,Clenbuterol,2251
C056595,clentiazem,2252
C118563,clevidipine,2253
C034935,clevudine,2254
C054940,clidinium,2255
C453475,climacostol,2256
C108286,climbazole,2257
D002981,Clindamycin,2258
C007084,clindamycin phosphate,2259
C083175,clinoptilolite,2260
D007464,Clioquinol,2261
D000078306,Clobazam,2262
C086108,clobenpropit,2263
D002990,Clobetasol,2264
C010893,clobetasone butyrate,2265
C400760,clodinafop,2266
D004002,Clodronic Acid,2267
D000077866,Clofarabine,2268
D002991,Clofazimine,2269
D002994,Clofibrate,2270
D002995,Clofibric Acid,2271
C022799,clofilium,2272
D002996,Clomiphene,2273
D002997,Clomipramine,2274
D002998,Clonazepam,2275
D003000,Clonidine,2276
D003005,Clopamide,2277
C004503,"clopamide, dihydroergotoxine, reserpine drug combination",2278
C034039,"clopamide, pindolol drug combination",2279
D003006,Clopenthixol,2280
C060342,clopenthixol acetate ester,2281
C040282,cloperastine,2282
D000077144,Clopidogrel,2283
D003009,Clorazepate Dipotassium,2284
C017137,clorexolone,2285
D003010,Clorgyline,2286
C025945,cloricromen,2287
C004665,clorindione,2288
C023342,closantel,2289
C084602,clothiapine,2290
C084599,clotiazepam,2291
D003022,Clotrimazole,2292
D045783,Clove Oil,2293
D003023,Cloxacillin,2294
C005522,cloxazolam,2295
D003024,Clozapine,2296
C050474,CM 30366,2297
C045387,CM 40907,2298
C038335,CMFP protocol,2299
C044626,CMF protocol,2300
C050572,CMFPT protocol,2301
C034456,CMF regimen,2302
C034631,CMFVP protocol,2303
C112433,CMI 392,2304
C053514,CMOPP protocol,2305
C529348,CNB 001,2306
C000593591,coagulin-L,2307
D003033,Coal Tar,2308
C035958,COAP protocol,2309
D003035,Cobalt,2310
C007095,cobaltiprotoporphyrin,2311
C018021,cobaltous chloride,2312
C000913,cobamamide,2313
C016310,cobra venom factor,2314
C066444,cocaethylene,2315
D003042,Cocaine,2316
D000074263,Coconut Oil,2317
D003061,Codeine,2318
D003060,Cod Liver Oil,2319
C463759,codonoposide,2320
C024989,coenzyme Q10,2321
D003069,Coffee,2322
C054084,COFP protocol 2,2323
D003078,Colchicine,2324
D000069472,Colesevelam Hydrochloride,2325
C417427,colestimide,2326
D003084,Colestipol,2327
D005576,Colforsin,2328
D003091,Colistin,2329
C055786,columbamine,2330
D045424,Complex Mixtures,2331
C037238,COMP protocol,2332
D003224,Congo Red,2333
C075384,coniferaldehyde,2334
C106389,conivaptan,2335
C115558,conotoxin AuIB,2336
D003276,"Contraceptives, Oral",2337
D003277,"Contraceptives, Oral, Combined",2338
D003278,"Contraceptives, Oral, Hormonal",2339
C004692,coomassie Brilliant Blue,2340
D056831,Coordination Complexes,2341
C094992,COPE regimen,2342
C522158,COPP-ABVD protocol,2343
D003300,Copper,2344
C030865,"copper bis(3,5-diisopropylsalicylate)",2345
C098468,copper histidine,2346
C089548,copper (II) diacetyl-di(N(4)-methylthiosemicarbazone),2347
C052629,copper pyruvaldehyde bis(N(4)-methylthiosemicarbazone) complex,2348
D019327,Copper Sulfate,2349
C067228,"copper tetrakis(3,5-diisopropylsalicylic acid)",2350
C032282,COPP protocol,2351
C034588,COP protocol 2,2352
C107393,Coptidis rhizoma extract,2353
C411134,cordiaquinone J,2354
C058120,cordycepin,2355
C049096,corilagin,2356
D003314,Corn Oil,2357
C113861,corosolic acid,2358
C000606526,CORT118335,2359
C056590,cortexin,2360
C000713467,cortex Phellodendron,2361
D003345,Corticosterone,2362
C045089,corticotropin releasing hormone (9-41),2363
C446920,"corticotropin-releasing hormone, Pro(5)-",2364
D003348,Cortisone,2365
D003350,Cortodoxone,2366
C558416,corvitin,2367
C487644,corynoline,2368
C002602,costunolide,2369
C007139,costus absolute,2370
D003366,Cosyntropin,2371
D003367,Cotinine,2372
C423222,cotylenin A,2373
D003372,Coumaphos,2374
C030123,coumarin,2375
D003374,Coumarins,2376
D003375,Coumestrol,2377
C101628,CP 154526,2378
C518685,"CP-809,101",2379
C097067,CP 94253,2380
C066892,CP 96345,2381
C034868,CPDD protocol,2382
C408982,CPG-oligonucleotide,2383
C000592522,CPH4-136 compound,2384
C494620,CPS 11,2385
C494622,CPS 49,2386
C513821,CPU0213,2387
C117406,CRA1000,2388
C007145,crataegus extract,2389
C053883,CRE 223,2390
D003401,Creatine,2391
C100173,creatinol phosphate,2392
C000515,cremophor EL,2393
D000077547,Crizotinib,2394
C029036,crocin,2395
D019806,Cromakalim,2396
D004205,Cromolyn Sodium,2397
C551536,CRT 0066101,2398
C037886,cryptotanshinone,2399
C435072,CT 50547,2400
C529311,CTAP octapeptide,2401
C072046,CTCb regimen,2402
C104872,CTVP protocol,2403
C433065,cubebin,2404
C456276,cucurbit(7)uril,2405
C041246,cucurbitacin B,2406
C038105,cucurbitacin D,2407
C102326,cucurbitacin E,2408
C038106,cucurbitacin I,2409
C533013,cudratricusxanthone A,2410
C015092,cupric acetate,2411
C029892,cupric chloride,2412
C547324,(Cu(Py-3')TPP-Ru(phen)2Cl)(PF6),2413
D003474,Curcumin,2414
C022801,curcumol,2415
C037913,CV 3988,2416
C064396,CVAD protocol,2417
C037162,CVB protocol,2418
C056619,CVD protocol,2419
C034078,CVPP protocol,2420
C066512,CVPP regimen,2421
C101948,CVS 1123,2422
C550386,CVT-10216,2423
C545184,CX 3543,2424
C100322,CX 397,2425
C557717,CX 5461,2426
C418807,CX 659S,2427
C542518,CX717,2428
C054531,CY 208-243,2429
D003484,Cyanamide,2430
C017154,cyanidin,2431
C462279,cyanidin-3-O-beta-glucopyranoside,2432
C000596494,cyanidin 3-O-glucopyranoside,2433
C057862,cyanoginosin LR,2434
D003495,Cyclandelate,2435
D003496,Cyclazocine,2436
D000242,Cyclic AMP,2437
D006152,Cyclic GMP,2438
D003501,Cyclizine,2439
C092113,cyclo(arginyl-glycyl-aspartyl-phenylalanyl-valyl),2440
C100089,cycloartenol,2441
C004704,cyclobenzaprine,2442
D003505,Cyclodextrins,2443
D003506,Cyclofenil,2444
C560272,"cyclohexanecarboxylic acid (3-(2,5-dimethylbenzyloxy)-4-(methanesulfonylmethylamino)phenyl)amide",2445
D003510,Cyclohexanes,2446
C007193,cyclohexene oxide,2447
D003513,Cycloheximide,2448
C500528,cyclohexyl carbamic acid 3'-carbamoylbiphenyl-3-yl ester,2449
C445694,cyclo(leucyl-prolyl),2450
C540261,cyclo-L-glycyl-L-2-allylproline,2451
D052246,Cyclooxygenase 2 Inhibitors,2452
D016861,Cyclooxygenase Inhibitors,2453
C000541,cyclopamine,2454
D003518,Cyclopenthiazide,2455
D003519,Cyclopentolate,2456
D003520,Cyclophosphamide,2457
C084603,cyclorphan,2458
D003523,Cycloserine,2459
D016572,Cyclosporine,2460
D003524,Cyclosporins,2461
C004639,cyclothiazide,2462
C072247,cyclo(Trp-Asp-Pro-Val-Leu),2463
C118539,cyclo(tryptophyl-prolyl),2464
C032939,cyclovirobuxine D,2465
C037304,cyhalothrin,2466
C583602,CYM51010,2467
C403944,cynandione A,2468
C035879,CYOMAD protocol,2469
C017160,cypermethrin,2470
C058450,cyprodime,2471
D003533,Cyproheptadine,2472
D003534,Cyproterone,2473
D017373,Cyproterone Acetate,2474
C032640,"Cyproterone acetate, ethinyl estradiol drug combination",2475
D003538,Cystamine,2476
D003543,Cysteamine,2477
D003544,Cysteic Acid,2478
D003545,Cysteine,2479
D015853,Cysteine Proteinase Inhibitors,2480
D003553,Cystine,2481
D003561,Cytarabine,2482
D003566,Cytidine Diphosphate Choline,2483
C004712,cytisine,2484
D003596,Cytosine,2485
D054697,Cytostatic Agents,2486
C034901,CYVADIC protocol,2487
C504503,D 004 extract,2488
C532102,D-161 compound,2489
C559089,DA 8031,2490
D000069604,Dabigatran,2491
C561627,dabrafenib,2492
D003606,Dacarbazine,2493
C549273,daclatasvir,2494
D003609,Dactinomycin,2495
C531198,dactolisib,2496
C004742,daidzein,2497
C013908,daidzin,2498
C469289,dalbavancin,2499
C411602,dalcetrapib,2500
D017985,Dalteparin,2501
C051762,daltroban,2502
C019161,damvar,2503
C035838,danaparoid,2504
D003613,Danazol,2505
C477279,danggui buxue decoction,2506
C496026,dang-gui-ji-hwang-yeum,2507
C531150,danggui-shaoyao-san,2508
C073318,danitracen,2509
C539199,danqi piantang jiaonang,2510
C028972,dan-shen root extract,2511
D003620,Dantrolene,2512
C523797,danusertib,2513
C529054,dapagliflozin,2514
C039952,daphnetin,2515
C080598,dapoxetine,2516
D003622,Dapsone,2517
D017576,Daptomycin,2518
C109268,darbufelone,2519
C569750,darexaban,2520
C570990,darexaban glucuronide,2521
C101207,darifenacin,2522
C515055,darinaparsin,2523
C034600,darodipine,2524
C107831,darusentan,2525
C588260,dasabuvir,2526
D000069439,Dasatinib,2527
C039418,DAT protocol 1,2528
D003630,Daunorubicin,2529
C020270,daunorubicin-DNA,2530
C035934,dauricine,2531
C068766,davallialactone,2532
C038381,DAV protocol,2533
C060154,DAV regimen,2534
C039242,dazmegrel,2535
C029166,dazoxiben,2536
C100699,DC 015,2537
C568335,DCB-SLE1,2538
C465960,DCEP protocol,2539
D003634,DDT,2540
C039678,deacetylmoxisylyte,2541
D003894,Deamino Arginine Vasopressin,2542
D003642,Deanol,2543
C004777,deanol acetamidobenzoate,2544
C000609387,DEAP-C16Y peptide,2545
C554269,deapio-platycodin D2,2546
C000593592,deapi-platycodin D,2547
D003647,Debrisoquin,2548
C033019,decamethonium,2549
C017180,decamethrin,2550
C055401,"decanedioic acid-4,4'-(1,3-propanediylbis(oxy))bis(benzoic acid) copolymer",2551
D003652,Decanoic Acids,2552
C038820,DECAV protocol,2553
D000077209,Decitabine,2554
C101278,decursin,2555
D000077588,Deferasirox,2556
D000077543,Deferiprone,2557
D003676,Deferoxamine,2558
C036901,defibrotide,2559
C021988,deflazacort,2560
C107676,deguelin,2561
C478098,dehydroandrographolide,2562
D003683,Dehydroascorbic Acid,2563
C083030,dehydrocostus lactone,2564
C000597852,dehydrocrenatidine,2565
C547186,dehydroeburicoic acid,2566
C573784,dehydroeffusol,2567
C086742,dehydroemetine,2568
D003687,Dehydroepiandrosterone,2569
D019314,Dehydroepiandrosterone Sulfate,2570
C028633,dehydroevodiamine,2571
C000609571,dehydrofukinone,2572
C464444,dehydroxymethylepoxyquinomicin,2573
C477891,delafloxacin,2574
C047759,delapril,2575
D020008,Delavirdine,2576
C060956,Delequamine,2577
C073738,delmopinol,2578
C017185,delphinidin,2579
C035731,delta-8-tetrahydrocannabinol,2580
C025351,delta(9)-tetrahydrocannabinolic acid,2581
C114767,delta-aminolevulinic acid methyl ester,2582
D003701,Delta Sleep-Inducing Peptide,2583
C060209,"deltorphin II, Ala(2)-",2584
D003707,Demeclocycline,2585
C050229,demethoxycurcumin,2586
C002077,dendrobine,2587
C054959,dendrodoine,2588
C546793,dendropanoxide,2589
C078456,denileukin diftitox,2590
C037293,denopamine,2591
C465279,denufosol tetrasodium,2592
D003847,Deoxyglucose,2593
C007262,deoxynivalenol,2594
C014451,deoxypodophyllotoxin,2595
D003879,Dermatologic Agents,2596
C529402,des-aspartate-angiotensin I,2597
C064848,desethyl KB 3022,2598
D000077335,Desflurane,2599
C411297,desglucoanagalloside B,2600
D003891,Desipramine,2601
C060225,desirudin,2602
C121345,desloratadine,2603
C040463,desmethylastemizole,2604
C028701,desmethyldoxepin,2605
C521776,Desmodium gangeticum extract,2606
D017135,Desogestrel,2607
D003898,Desonide,2608
D003899,Desoximetasone,2609
D003900,Desoxycorticosterone,2610
C040424,destruxin B,2611
D000069468,Desvenlafaxine Succinate,2612
C017218,detorubicin,2613
C552681,deuterohemin-alanyl-histidyl-threonyl-valyl-glutamyl-lysine,2614
C000609690,deutetrabenazine,2615
D020109,Devazepide,2616
C086095,Dexa-BEAM protocol,2617
D003907,Dexamethasone,2618
C004180,dexamethasone 21-phosphate,2619
C028075,dexamisole,2620
C099405,dexelvucitabine,2621
D003909,Dexetimide,2622
D020372,Dexfenfluramine,2623
C118296,dexketoprofen trometamol,2624
C103490,dexloxiglumide,2625
D020927,Dexmedetomidine,2626
C007288,dexpanthenol,2627
D064730,Dexrazoxane,2628
D003911,Dextrans,2629
D003913,Dextroamphetamine,2630
D003915,Dextromethorphan,2631
C507057,dextromethorphan - quinidine combination,2632
D011431,Dextropropoxyphene,2633
D003917,Dextrorphan,2634
D003918,Dextrothyroxine,2635
C571832,"D-Glucaric acid, 1,4-lactone",2636
C001845,D-glucaro-delta-lactam,2637
C056642,DHAP protocol,2638
C496347,"DHC-1, herbal formulation",2639
C025292,diacerein,2640
C025527,diacetolol,2641
C029569,diacetyldichlorofluorescein,2642
C004717,diacetylmonoxime,2643
C020733,diadenosine tetraphosphate,2644
C028009,diallyl disulfide,2645
C431585,diallyl tetrasulfide,2646
C042577,diallyl trisulfide,2647
C083097,diaoxinxuekang,2648
D003973,Diatrizoate,2649
D003975,Diazepam,2650
D003976,Diazinon,2651
D003981,Diazoxide,2652
D012531,"Dibenz(b,f)(1,4)oxazepine-10(11H)-carboxylic acid, 8-chloro-, 2-acetylhydrazide",2653
C084605,dibenzepin,2654
C026164,dibenzothiophene-4-carboxylic acid,2655
D003990,Dibenzoxepins,2656
C061481,dibenzoylmethane,2657
D003983,Dibenzylchlorethamine,2658
C542282,dibutyldi(4-chlorobenzohydroxamato)tin(IV),2659
D003993,Dibutyl Phthalate,2660
D003995,Dibutyryl Cyclic GMP,2661
C100106,dicarbine,2662
C069295,DICE protocol,2663
C055869,dichlobanil,2664
C007333,dichloralantipyrine,2665
C570631,dichlorido-zinc(II)-4-(2-(5-methoxybenzylideneamino)ethyl)piperazin-1-iumphenolate,2666
D003999,Dichloroacetic Acid,2667
D003633,Dichlorodiphenyl Dichloroethylene,2668
D004003,Dichlorophen,2669
D004004,Dichlororibofuranosylbenzimidazole,2670
D004006,Dichlorvos,2671
D004008,Diclofenac,2672
D004009,Dicloxacillin,2673
D001728,Dicumarol,2674
D004025,Dicyclomine,2675
C004454,"dicyclomine, doxylamine, pyridoxine drug combination",2676
D016049,Didanosine,2677
C030051,didemnins,2678
C018266,didepil,2679
C503840,dieckol,2680
D004026,Dieldrin,2681
C023635,dienogest,2682
D004041,Dietary Fats,2683
